codigo_departamento,departamento,anio,pib_total_miles_millones_cop,pib_variacion_pct_anual_vs_anio_previo,total_admitidos,total_matriculados,ratio_matriculados_sobre_admitidos,var_pct_matriculados_vs_anio_previo,ipc_nacional_total_var_mensual_media,ipc_nacional_total_var_mensual_mediana,ipc_nacional_total_var_mensual_std,ipc_nacional_educacion_var_mensual_media,ipc_nacional_educacion_var_mensual_mediana,ipc_nacional_educacion_var_mensual_std,ipc_nacional_alimentos_var_mensual_media,ipc_nacional_alimentos_var_mensual_mediana,ipc_nacional_alimentos_var_mensual_std,ipc_nacional_transporte_var_mensual_media,ipc_nacional_transporte_var_mensual_mediana,ipc_nacional_transporte_var_mensual_std,ipc_capital_total_var_mensual_media,ipc_capital_educacion_var_mensual_media,geih_td_nacional_media_anual,geih_to_nacional_media_anual,geih_tgp_nacional_media_anual,proxy_pib_miles_mm_cop_por_matriculado,spadies_td_anual_tyt,spadies_td_anual_tecnico_profesional,spadies_td_anual_tecnologico,outcome_tasa_desercion_snies,indice_vulnerabilidad_pca,indice_vulnerabilidad_teorico,cluster_km,cluster_hierarchical,pc1,pc2,cluster_KMeans
52,Nariño,2024,25834.937958134786,10.14470849084578,9084.0,62896.0,6.923822104799648,-2.165256346441016,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.42,1.23,10.164814606646042,57.4140277385923,63.90873639230293,0.4107564544348572,,,,,,0.0,,,,,1
54,Norte de Santander,2024,27388.67821535073,8.252200470680647,16882.0,99003.0,5.864411799549816,2.4048904611183515,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.53375,1.50375,10.164814606646042,57.4140277385923,63.90873639230293,0.2766449321268116,,,,,,0.0,,,,,1
63,Quindío,2024,14586.944459146682,9.535931666836609,7804.0,43751.0,5.606227575602255,1.637782836965107,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.53125,1.52625,10.164814606646042,57.4140277385923,63.90873639230293,0.3334082525918649,,,,,,0.0,,,,,1
66,Risaralda,2024,28675.31464744345,8.601818085828805,15755.0,63733.0,4.045255474452555,1.5535867937155423,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.6,1.37375,10.164814606646042,57.4140277385923,63.90873639230293,0.4499288382383296,,,,,,0.0,,,,,1
68,Santander,2024,109532.22088471026,7.970950759104478,47671.0,205746.0,4.31595729059596,2.9018125075021004,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.6087499999999999,1.32,10.164814606646042,57.4140277385923,63.90873639230293,0.5323662228413202,,,,,,0.0,,,,,1
70,Sucre,2024,13769.537650597222,8.382374151974023,7530.0,37706.0,5.007436918990704,-3.740011743381584,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.59125,1.16125,10.164814606646042,57.4140277385923,63.90873639230293,0.365181606391482,,,,,,0.0,,,,,1
73,Tolima,2024,37045.67700419287,9.813019941720134,14462.0,70807.0,4.896072465772369,1.605728389392722,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.47375,1.2212500000000002,10.164814606646042,57.4140277385923,63.90873639230293,0.5231922974309442,,,,,,0.0,,,,,1
76,Valle del Cauca,2024,166348.6859596582,8.325414423263124,62944.0,283994.0,4.511851804778851,4.84938658121015,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,0.47625,0.4249999999999999,10.164814606646042,57.4140277385923,63.90873639230293,0.5857471846576273,,,,,,0.0,,,,,1
81,Arauca,2024,9209.354822332434,5.333721796406964,,,,,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,,,10.164814606646042,57.4140277385923,63.90873639230293,,,,,,,0.0,,,,,1
85,Casanare,2024,23585.58900097814,2.180216108511412,1196.0,6209.0,5.191471571906354,17.840197380907195,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,,,10.164814606646042,57.4140277385923,63.90873639230293,3.798613142370452,,,,,,0.0,,,,,1
86,Putumayo,2024,6091.238784725085,4.418069566213346,772.0,4490.0,5.816062176165803,-4.913172384582804,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,,,10.164814606646042,57.4140277385923,63.90873639230293,1.3566233373552528,,,,,,0.0,,,,,1
88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",2024,2454.45386935717,7.385383320485885,200.0,669.0,3.345,22.08029197080292,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,,,10.164814606646042,57.4140277385923,63.90873639230293,3.66883986450997,,,,,,0.0,,,,,1
91,Amazonas,2024,1330.5588016900433,9.707576658249923,7.0,71.0,10.142857142857142,-10.126582278481012,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,,,10.164814606646042,57.4140277385923,63.90873639230293,18.74026481253582,,,,,,0.0,,,,,1
94,Guainía,2024,605.4667842883943,9.147642163546797,,,,,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,,,10.164814606646042,57.4140277385923,63.90873639230293,,,,,,,0.0,,,,,1
95,Guaviare,2024,1396.4228351461982,10.306840760844386,,,,,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,,,10.164814606646042,57.4140277385923,63.90873639230293,,,,,,,0.0,,,,,1
97,Vaupés,2024,471.8920343556026,10.527978305842236,,,,,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,,,10.164814606646042,57.4140277385923,63.90873639230293,,,,,,,0.0,,,,,1
99,Vichada,2024,1167.185810716704,10.44241651815612,,,,,0.53125,0.51,0.3668568229860644,1.0675,0.0,3.1022422766214026,0.40875,0.495,0.5278105044155795,0.5349999999999999,0.16,0.7349829930005183,,,10.164814606646042,57.4140277385923,63.90873639230293,,,,,,,0.0,,,,,1
